time,Use butter,Scoop nut,Scoop butter,Spread nut,Spread butter,Spread onto,Spread tortilla,Scoop jelly,Spread jelly,Roll tortilla,Secure rolled,Secure tortilla,Trim tortilla,Trim roll,Slide floss,Slide tortilla,Place floss,Cross floss,Cross tortilla,Cross roll,Holding floss,Pull floss,Continue floss,Place pinwheels
494.4,0.1728,0.0746,0.0124,0.0924,0.017,0.0226,0.0221,0.0076,0.0213,0.0335,0.0502,0.0098,0.0147,0.1891,0.0056,0.0042,0.0189,0.0119,0.0135,0.1458,0.0206,0.014,0.0104,0.0148
494.6,0.1708,0.0752,0.0115,0.0923,0.0151,0.019,0.021,0.0076,0.0211,0.0309,0.0513,0.0094,0.0144,0.1969,0.0061,0.0041,0.0181,0.0125,0.0131,0.1504,0.0225,0.0139,0.0104,0.0127
494.8,0.1655,0.0755,0.01,0.0936,0.0132,0.0158,0.0199,0.0074,0.0208,0.0286,0.0539,0.0092,0.0142,0.2028,0.0067,0.0041,0.0174,0.0132,0.0131,0.1558,0.0241,0.0136,0.0102,0.0115
495.0,0.1537,0.079,0.0095,0.0977,0.0116,0.0149,0.0199,0.0074,0.0207,0.0287,0.0549,0.0094,0.0152,0.2055,0.0065,0.0041,0.018,0.0138,0.0136,0.1565,0.0241,0.013,0.0106,0.0119
495.2,0.1478,0.0833,0.0094,0.0981,0.0104,0.0136,0.0188,0.0075,0.0203,0.0282,0.056,0.0091,0.0156,0.2053,0.0065,0.004,0.0192,0.0143,0.0136,0.1587,0.0241,0.0126,0.0112,0.0125
495.4,0.1412,0.0723,0.0094,0.0896,0.0107,0.0146,0.0207,0.0066,0.019,0.0331,0.0484,0.011,0.0178,0.2259,0.0053,0.0048,0.0172,0.0129,0.0164,0.1704,0.0201,0.0108,0.0097,0.0123
495.6,0.1363,0.0609,0.0093,0.0803,0.0111,0.015,0.0222,0.0057,0.0175,0.0376,0.0411,0.0128,0.0191,0.2455,0.0044,0.0055,0.0149,0.0116,0.019,0.1842,0.0167,0.0094,0.0083,0.0117
495.8,0.1503,0.0528,0.0101,0.0737,0.0126,0.0163,0.0239,0.0054,0.0172,0.0412,0.0343,0.014,0.0201,0.249,0.0039,0.0063,0.0136,0.011,0.0204,0.1811,0.015,0.0089,0.0077,0.0111
496.0,0.1423,0.05,0.0099,0.0724,0.0131,0.0188,0.0252,0.0053,0.017,0.0446,0.0299,0.0158,0.0212,0.2552,0.0033,0.0067,0.0144,0.0107,0.0228,0.1789,0.0134,0.0084,0.008,0.0127
496.2,0.1434,0.0457,0.0094,0.0688,0.0134,0.0207,0.0254,0.0049,0.0163,0.0503,0.026,0.0178,0.0207,0.2541,0.0027,0.0075,0.0143,0.0099,0.0251,0.1823,0.0109,0.0079,0.0079,0.0145
496.4,0.1433,0.0467,0.0098,0.0705,0.0131,0.0255,0.0237,0.0049,0.0157,0.0523,0.0266,0.0192,0.0204,0.2381,0.0028,0.0083,0.016,0.0106,0.027,0.1776,0.0108,0.0092,0.0087,0.0193
496.6,0.1402,0.0492,0.0099,0.0739,0.0126,0.0325,0.0227,0.005,0.0156,0.0541,0.0261,0.0205,0.0202,0.2228,0.0028,0.0087,0.0181,0.0114,0.028,0.1697,0.0107,0.0104,0.0094,0.0255
496.8,0.1253,0.0507,0.009,0.0787,0.0118,0.0391,0.0226,0.005,0.0158,0.0554,0.0257,0.0218,0.0196,0.2107,0.0032,0.0097,0.022,0.0128,0.0289,0.1648,0.0118,0.0126,0.0109,0.0322
497.0,0.1218,0.0535,0.0091,0.0738,0.0117,0.0413,0.0213,0.0048,0.0134,0.054,0.0256,0.0224,0.0191,0.2074,0.0036,0.0109,0.0227,0.0125,0.0301,0.1691,0.0116,0.0127,0.0107,0.037
497.2,0.1138,0.055,0.0088,0.0717,0.0113,0.0461,0.0209,0.0045,0.0119,0.0527,0.0253,0.0238,0.0191,0.2043,0.0039,0.0123,0.0234,0.0126,0.0322,0.1695,0.0116,0.0128,0.0107,0.0415
497.4,0.1043,0.0613,0.008,0.0736,0.0106,0.0485,0.0195,0.0046,0.0111,0.0482,0.0298,0.0228,0.0177,0.1949,0.0046,0.0125,0.0267,0.0136,0.0307,0.1691,0.0126,0.0148,0.012,0.0484
497.6,0.0999,0.0639,0.007,0.0776,0.0097,0.0511,0.0192,0.0045,0.0111,0.0467,0.0311,0.0228,0.0171,0.1869,0.0052,0.0134,0.0294,0.0138,0.0298,0.1648,0.0134,0.0165,0.0128,0.0525
497.8,0.0863,0.0673,0.0057,0.0852,0.0084,0.053,0.019,0.0042,0.0111,0.0455,0.032,0.0228,0.0164,0.1836,0.0054,0.0137,0.0319,0.0134,0.0293,0.1638,0.0137,0.0167,0.0131,0.0583
498.0,0.0794,0.0664,0.0053,0.0852,0.0076,0.0517,0.0187,0.004,0.0106,0.0471,0.0348,0.0234,0.0166,0.1782,0.0061,0.0152,0.0335,0.0135,0.0298,0.1659,0.0146,0.018,0.0127,0.0617
498.2,0.0738,0.0666,0.0054,0.0885,0.0077,0.0519,0.0195,0.0039,0.0108,0.0452,0.0369,0.0238,0.0183,0.1741,0.007,0.0162,0.0358,0.0142,0.0303,0.1578,0.0168,0.0195,0.0132,0.0628
498.4,0.0697,0.0605,0.0049,0.0881,0.0081,0.0478,0.0222,0.0036,0.0112,0.0484,0.0344,0.0263,0.0204,0.1829,0.0066,0.0176,0.0357,0.0134,0.033,0.1616,0.0163,0.0177,0.0125,0.0571
498.6,0.0674,0.053,0.0043,0.0874,0.0086,0.0427,0.0252,0.0031,0.0116,0.0505,0.0305,0.0283,0.0216,0.1941,0.0057,0.0188,0.0341,0.0122,0.036,0.1705,0.0149,0.0151,0.0113,0.0531
498.8,0.0713,0.0474,0.0043,0.0834,0.0091,0.0401,0.0273,0.0028,0.0117,0.0529,0.0268,0.03,0.0229,0.2058,0.0043,0.0186,0.0306,0.0105,0.0386,0.1781,0.0122,0.0123,0.0098,0.0492
499.0,0.0653,0.0432,0.0036,0.0836,0.0089,0.04,0.029,0.003,0.0136,0.0536,0.0252,0.0312,0.0235,0.2103,0.0042,0.0186,0.0332,0.0111,0.0391,0.1748,0.0128,0.0134,0.0104,0.0486
499.2,0.0574,0.0409,0.0029,0.0858,0.0084,0.0398,0.0312,0.0031,0.0158,0.0542,0.0242,0.032,0.0238,0.2101,0.0041,0.0182,0.0366,0.0118,0.0394,0.1705,0.0135,0.0145,0.0119,0.05
499.4,0.055,0.0396,0.0027,0.0848,0.0081,0.0411,0.0323,0.0032,0.0172,0.0544,0.0236,0.0331,0.0244,0.2018,0.0043,0.0188,0.0406,0.013,0.0406,0.1645,0.0148,0.0161,0.0138,0.0522
499.6,0.0515,0.0436,0.0028,0.0818,0.0079,0.04,0.0302,0.0036,0.0173,0.0513,0.0268,0.0328,0.0242,0.1888,0.0046,0.0179,0.0476,0.0149,0.0407,0.1599,0.0168,0.0181,0.0157,0.061
499.8,0.0479,0.0478,0.003,0.0784,0.0076,0.0388,0.0281,0.004,0.0172,0.0481,0.0302,0.0324,0.0239,0.1756,0.0049,0.017,0.0554,0.017,0.0404,0.1545,0.0189,0.0202,0.0178,0.0709
500.0,0.0519,0.0519,0.0032,0.0853,0.0085,0.0411,0.029,0.0041,0.0184,0.0454,0.0298,0.0315,0.0225,0.1659,0.0045,0.016,0.0551,0.0164,0.0382,0.1488,0.018,0.0202,0.018,0.0764
500.2,0.0514,0.0564,0.0032,0.0914,0.0087,0.043,0.029,0.0041,0.0189,0.0435,0.0295,0.0304,0.0206,0.1581,0.0042,0.0149,0.0556,0.0157,0.0363,0.1464,0.0166,0.0198,0.0179,0.0843
500.4,0.0534,0.0595,0.0033,0.0931,0.0084,0.0442,0.0284,0.0041,0.0184,0.0425,0.0305,0.0298,0.0192,0.1462,0.0043,0.0143,0.0585,0.0162,0.0355,0.1443,0.0176,0.0215,0.0179,0.089
500.6,0.0539,0.0639,0.0035,0.0948,0.0083,0.0467,0.0275,0.0043,0.0176,0.0416,0.033,0.0291,0.0185,0.1334,0.005,0.0141,0.0639,0.0173,0.0334,0.1366,0.02,0.0248,0.0187,0.0905
500.8,0.052,0.0679,0.0035,0.0961,0.0082,0.0481,0.0259,0.0047,0.0173,0.0408,0.0377,0.0283,0.0173,0.117,0.006,0.0145,0.0706,0.0188,0.0316,0.1254,0.0224,0.0299,0.0203,0.0959
501.0,0.0537,0.0739,0.0038,0.0987,0.0085,0.0465,0.0252,0.0048,0.0174,0.041,0.0406,0.0289,0.0169,0.1096,0.006,0.0141,0.0689,0.0192,0.0321,0.1188,0.0229,0.0309,0.0204,0.0973
501.2,0.0578,0.0787,0.0042,0.1004,0.0092,0.0452,0.0245,0.0051,0.0175,0.0417,0.0431,0.0296,0.0166,0.1062,0.0061,0.0142,0.0658,0.0191,0.0322,0.1142,0.0231,0.0319,0.019,0.0945
501.4,0.0593,0.0829,0.0043,0.1059,0.0088,0.0446,0.0243,0.005,0.0181,0.0418,0.0405,0.0312,0.0166,0.1,0.0054,0.0137,0.0641,0.0183,0.0341,0.1147,0.0212,0.0294,0.0175,0.0984
501.6,0.0604,0.0809,0.004,0.1123,0.0086,0.0479,0.0259,0.0047,0.0187,0.0426,0.0363,0.0332,0.0166,0.0965,0.0049,0.0138,0.0609,0.0175,0.0368,0.1176,0.0192,0.0271,0.0167,0.097
501.8,0.0615,0.0788,0.0038,0.1178,0.0085,0.0512,0.0277,0.0044,0.0193,0.0436,0.0324,0.0356,0.0168,0.0936,0.0044,0.0139,0.0576,0.0167,0.04,0.1203,0.0174,0.0249,0.0159,0.0942
502.0,0.0592,0.0727,0.0041,0.096,0.0075,0.0432,0.022,0.0047,0.0176,0.041,0.0367,0.0338,0.0152,0.0917,0.005,0.0128,0.0693,0.02,0.04,0.132,0.0202,0.0273,0.0182,0.1098
502.2,0.0564,0.0648,0.0044,0.0763,0.0065,0.0359,0.0171,0.0049,0.0156,0.038,0.0409,0.0317,0.0135,0.0877,0.0057,0.0119,0.0825,0.0237,0.0395,0.1423,0.0233,0.0299,0.0206,0.1269
502.4,0.0483,0.0662,0.0044,0.0687,0.0057,0.0304,0.015,0.0051,0.0148,0.0394,0.0437,0.0322,0.0139,0.0938,0.0053,0.0113,0.0797,0.0251,0.0427,0.1524,0.0214,0.0278,0.0216,0.1312
502.6,0.0535,0.0659,0.0048,0.0625,0.0059,0.0262,0.0134,0.0054,0.014,0.0403,0.0481,0.0319,0.0134,0.0985,0.0056,0.0116,0.07,0.0249,0.043,0.1692,0.0211,0.0281,0.0191,0.1237
502.8,0.0571,0.0647,0.0055,0.0566,0.0059,0.0236,0.0122,0.0055,0.0132,0.0411,0.047,0.0311,0.0133,0.1094,0.0055,0.0108,0.0623,0.0239,0.0435,0.1919,0.0207,0.0252,0.0163,0.1136
503.0,0.0609,0.06,0.006,0.0515,0.0058,0.0216,0.0109,0.0055,0.0123,0.0411,0.0457,0.0293,0.0128,0.1183,0.0055,0.0102,0.0557,0.0231,0.0427,0.2186,0.02,0.0233,0.014,0.1051
503.2,0.0596,0.0583,0.0063,0.0505,0.0058,0.0219,0.0107,0.0059,0.013,0.0403,0.0427,0.0285,0.0134,0.1238,0.0049,0.0092,0.0532,0.0236,0.0434,0.2285,0.0194,0.0205,0.0133,0.1032
503.4,0.063,0.0547,0.0069,0.0472,0.0066,0.0219,0.0112,0.0066,0.0135,0.0403,0.0455,0.0287,0.014,0.1379,0.0046,0.0094,0.0465,0.0229,0.0436,0.2315,0.0188,0.0186,0.0122,0.0937
503.6,0.0649,0.0514,0.0075,0.044,0.0077,0.022,0.0119,0.0075,0.0142,0.0397,0.0488,0.0286,0.0146,0.1529,0.0044,0.0095,0.0408,0.0224,0.0432,0.2316,0.0183,0.017,0.0115,0.0858
503.8,0.0683,0.0495,0.0084,0.0456,0.0094,0.0227,0.0131,0.0086,0.0156,0.0409,0.0465,0.0272,0.0149,0.1699,0.0041,0.0093,0.0371,0.0217,0.041,0.2291,0.0183,0.0154,0.0111,0.0725
504.0,0.0712,0.0517,0.0083,0.0553,0.0114,0.027,0.0179,0.0093,0.0187,0.0456,0.039,0.0289,0.0178,0.1885,0.0034,0.01,0.0296,0.019,0.0438,0.2116,0.0163,0.0126,0.0096,0.0534
504.2,0.0754,0.0532,0.0086,0.0648,0.0138,0.0324,0.0246,0.0102,0.0217,0.0496,0.0327,0.0299,0.0211,0.2046,0.0031,0.0107,0.023,0.016,0.0443,0.189,0.0144,0.0107,0.0082,0.0381
504.4,0.0883,0.0501,0.0096,0.0698,0.0176,0.0378,0.0297,0.0105,0.0238,0.0482,0.0262,0.028,0.0207,0.2125,0.0029,0.0108,0.0193,0.0142,0.0395,0.1794,0.0146,0.0095,0.0074,0.0296
504.6,0.08,0.0493,0.0094,0.0748,0.0186,0.0436,0.0363,0.011,0.0269,0.0486,0.0201,0.0279,0.0225,0.2271,0.0024,0.0102,0.0183,0.0136,0.0397,0.1641,0.0137,0.0077,0.008,0.0263
504.8,0.0727,0.0479,0.0084,0.0801,0.0205,0.0485,0.0423,0.011,0.0304,0.0462,0.0191,0.0284,0.0238,0.228,0.002,0.01,0.0189,0.014,0.0407,0.1501,0.0134,0.0072,0.0095,0.0269
505.0,0.0653,0.0464,0.0076,0.0854,0.0224,0.0538,0.0492,0.0109,0.0342,0.0443,0.0184,0.0287,0.025,0.2254,0.0018,0.0098,0.0199,0.0144,0.0415,0.1363,0.0133,0.0068,0.0114,0.0277
505.2,0.0693,0.0434,0.0078,0.0804,0.0242,0.0526,0.05,0.0098,0.0316,0.0458,0.0181,0.0292,0.0243,0.2306,0.0018,0.0112,0.0184,0.0133,0.0418,0.1385,0.0125,0.0068,0.0113,0.0271
505.4,0.0726,0.0441,0.0084,0.0798,0.0262,0.0519,0.0475,0.0095,0.0297,0.0486,0.0177,0.0284,0.0231,0.2266,0.002,0.0117,0.0185,0.0135,0.0408,0.14,0.013,0.0075,0.0119,0.0271
505.6,0.0809,0.0448,0.0091,0.0782,0.0257,0.0502,0.0452,0.0094,0.0285,0.0521,0.0178,0.028,0.0222,0.2169,0.0022,0.0122,0.0186,0.0138,0.0408,0.1418,0.0138,0.0084,0.0116,0.0279
505.8,0.0875,0.0455,0.0094,0.0716,0.0238,0.0484,0.0415,0.0092,0.0269,0.0533,0.0204,0.0288,0.0217,0.2076,0.0025,0.0131,0.0185,0.0144,0.0425,0.1456,0.0144,0.0097,0.0115,0.0323
506.0,0.0778,0.0458,0.0073,0.0684,0.0191,0.0446,0.0378,0.0087,0.0267,0.0518,0.0238,0.0309,0.0211,0.1996,0.003,0.0136,0.0201,0.0163,0.046,0.1573,0.0164,0.0115,0.0123,0.04
506.2,0.0661,0.0461,0.0052,0.0658,0.0147,0.0393,0.0331,0.008,0.0269,0.0504,0.0274,0.0332,0.0197,0.1885,0.0032,0.0136,0.0219,0.019,0.0511,0.172,0.0185,0.013,0.0133,0.05
506.4,0.0578,0.0469,0.004,0.0666,0.0117,0.0377,0.0312,0.0081,0.0283,0.051,0.032,0.0347,0.0195,0.1733,0.0033,0.014,0.0245,0.0205,0.055,0.1717,0.0194,0.0146,0.0138,0.0605
506.6,0.0507,0.0479,0.0031,0.0687,0.0093,0.0366,0.0295,0.0079,0.029,0.0521,0.0373,0.036,0.0191,0.1557,0.0036,0.0147,0.0267,0.0221,0.0582,0.1702,0.0208,0.0164,0.0141,0.0706
506.8,0.0469,0.0475,0.0025,0.0668,0.0075,0.0336,0.0281,0.0077,0.0279,0.0556,0.0406,0.0385,0.019,0.1484,0.0037,0.0155,0.0264,0.0229,0.062,0.1739,0.0216,0.0173,0.0132,0.0729
507.0,0.0448,0.0463,0.0021,0.064,0.0061,0.0305,0.0265,0.0075,0.0268,0.058,0.043,0.0406,0.0189,0.1454,0.0039,0.0161,0.0255,0.0232,0.0654,0.1796,0.0222,0.0179,0.0122,0.0737
507.2,0.0389,0.0451,0.0016,0.0649,0.005,0.0278,0.0267,0.0072,0.0278,0.0583,0.0463,0.0427,0.0189,0.1401,0.0038,0.0156,0.0263,0.0245,0.0691,0.1802,0.0236,0.0178,0.0122,0.0755
507.4,0.0346,0.0425,0.0012,0.0652,0.0042,0.0265,0.0271,0.0065,0.028,0.059,0.0473,0.0456,0.0188,0.1352,0.0036,0.0151,0.0272,0.025,0.0737,0.1854,0.0243,0.0178,0.0121,0.0742
507.6,0.0273,0.0425,0.0009,0.0694,0.0036,0.0244,0.0265,0.0065,0.0287,0.0548,0.0501,0.0446,0.0185,0.1351,0.0034,0.0131,0.0298,0.0278,0.0725,0.1864,0.0257,0.0177,0.0135,0.0771
507.8,0.0218,0.0418,0.0007,0.0717,0.0032,0.0223,0.0252,0.0065,0.0287,0.0505,0.0542,0.0436,0.0181,0.1349,0.0033,0.0112,0.0323,0.0308,0.0713,0.1894,0.0272,0.0177,0.0148,0.0789
508.0,0.0244,0.0445,0.0009,0.0744,0.0036,0.0239,0.0258,0.0071,0.0281,0.0513,0.0548,0.0426,0.0184,0.1339,0.0033,0.011,0.0324,0.031,0.0695,0.181,0.0265,0.0185,0.0152,0.0778
508.2,0.0273,0.0464,0.0011,0.0772,0.0042,0.0253,0.0263,0.0076,0.0273,0.0516,0.055,0.0416,0.0189,0.1356,0.0033,0.0108,0.0321,0.031,0.0677,0.1737,0.0256,0.0192,0.0154,0.0758
508.4,0.0284,0.0444,0.0012,0.0714,0.0046,0.0242,0.0246,0.0077,0.026,0.0484,0.0566,0.0407,0.0189,0.1387,0.0036,0.0101,0.0337,0.0329,0.0675,0.1776,0.0258,0.0207,0.0157,0.0765
508.6,0.0284,0.0417,0.0014,0.0651,0.0051,0.0233,0.0242,0.0082,0.026,0.0465,0.058,0.0407,0.0191,0.1438,0.0037,0.0098,0.0341,0.0325,0.0673,0.1787,0.0247,0.0212,0.0163,0.0802
508.8,0.0296,0.0423,0.0017,0.0636,0.0055,0.024,0.0247,0.009,0.0267,0.0457,0.0562,0.0397,0.0197,0.1464,0.0039,0.0095,0.0345,0.0317,0.0654,0.1765,0.024,0.022,0.0166,0.0814
509.0,0.0306,0.0431,0.002,0.0632,0.0061,0.0253,0.0258,0.0099,0.0278,0.0452,0.0548,0.039,0.0204,0.1462,0.0041,0.0093,0.0352,0.0309,0.0637,0.1715,0.0233,0.0228,0.0169,0.0831
509.2,0.0319,0.0443,0.0024,0.0614,0.0063,0.0267,0.0259,0.0108,0.0282,0.0437,0.0541,0.0378,0.0213,0.1482,0.0042,0.009,0.0356,0.0301,0.0618,0.1682,0.0224,0.0236,0.0171,0.085
509.4,0.0353,0.0456,0.003,0.0594,0.0073,0.0268,0.0259,0.0122,0.0286,0.043,0.0529,0.0358,0.0224,0.1507,0.0047,0.0093,0.0352,0.0304,0.0591,0.1653,0.0228,0.0243,0.0168,0.0832
509.6,0.0401,0.0452,0.0037,0.0566,0.0085,0.0278,0.0276,0.012,0.0281,0.0459,0.0476,0.0374,0.0236,0.1543,0.0048,0.0105,0.0332,0.0272,0.061,0.1692,0.0213,0.0235,0.0158,0.0751
509.8,0.0485,0.045,0.0046,0.0526,0.0095,0.0297,0.0279,0.0118,0.0267,0.0482,0.0433,0.0374,0.0234,0.1575,0.0048,0.0113,0.0309,0.0246,0.061,0.1742,0.0194,0.0225,0.0143,0.0709
510.0,0.0526,0.0428,0.0051,0.0478,0.0096,0.0288,0.0278,0.0109,0.025,0.0492,0.0413,0.037,0.0234,0.1659,0.0046,0.0117,0.029,0.0231,0.0609,0.187,0.0185,0.0205,0.013,0.0647
510.2,0.057,0.0402,0.0054,0.0436,0.0099,0.028,0.0275,0.0098,0.0244,0.0489,0.0402,0.0371,0.0221,0.1637,0.0044,0.0123,0.0278,0.0219,0.0614,0.2046,0.0178,0.0184,0.0125,0.0611
510.4,0.0615,0.0404,0.0058,0.043,0.0103,0.0286,0.0286,0.0094,0.0244,0.0504,0.0389,0.0374,0.021,0.1591,0.004,0.0128,0.0258,0.0201,0.0604,0.2136,0.0168,0.0168,0.0122,0.0585
510.6,0.0558,0.0367,0.005,0.0416,0.0096,0.0271,0.0295,0.0079,0.0242,0.0526,0.038,0.0402,0.0211,0.1575,0.0036,0.0134,0.0254,0.0198,0.0649,0.2265,0.0172,0.015,0.0125,0.0548
510.8,0.049,0.033,0.0043,0.0404,0.009,0.0262,0.03,0.0068,0.0244,0.054,0.0361,0.042,0.0205,0.1573,0.0032,0.0139,0.0247,0.0194,0.0686,0.242,0.0171,0.0132,0.0127,0.0523
511.0,0.0417,0.0299,0.0036,0.0398,0.0084,0.0252,0.03,0.0057,0.0236,0.0555,0.0354,0.0441,0.0199,0.1538,0.003,0.0141,0.0254,0.0196,0.0727,0.2543,0.0172,0.0126,0.0131,0.0513
511.2,0.0358,0.0278,0.003,0.0401,0.0077,0.0239,0.0301,0.005,0.0228,0.0597,0.0339,0.0469,0.0198,0.1503,0.0029,0.0148,0.026,0.0199,0.0776,0.2579,0.0173,0.0119,0.0136,0.0516
511.4,0.0283,0.0265,0.0023,0.0408,0.0065,0.0226,0.0301,0.0044,0.0227,0.0619,0.0345,0.0503,0.0199,0.1468,0.0026,0.0144,0.0273,0.0202,0.0833,0.2547,0.0172,0.0114,0.0148,0.0565
511.6,0.0266,0.026,0.0019,0.043,0.006,0.0218,0.03,0.0041,0.0231,0.0649,0.0361,0.0541,0.0195,0.135,0.0026,0.0155,0.028,0.021,0.0901,0.2464,0.0176,0.0119,0.0149,0.06
511.8,0.0228,0.0261,0.0016,0.0466,0.0059,0.0215,0.0307,0.004,0.0248,0.0689,0.0378,0.0591,0.0197,0.121,0.0028,0.0172,0.0293,0.0222,0.097,0.233,0.0193,0.0128,0.0156,0.0602
512.0,0.0191,0.0252,0.0013,0.0487,0.0057,0.0209,0.0311,0.0038,0.0262,0.0727,0.0397,0.0641,0.0198,0.1099,0.0031,0.0188,0.031,0.0233,0.1031,0.22,0.0206,0.0137,0.0162,0.0621
512.2,0.0161,0.0255,0.0011,0.0514,0.0054,0.0206,0.0318,0.0038,0.0267,0.0792,0.0408,0.0683,0.0211,0.1052,0.0034,0.02,0.032,0.0241,0.1086,0.2006,0.0217,0.0147,0.0161,0.0618
512.4,0.0121,0.0246,0.0008,0.054,0.0049,0.0201,0.0331,0.0036,0.0275,0.0822,0.0428,0.0751,0.0225,0.0971,0.0034,0.0206,0.0352,0.0256,0.1179,0.177,0.0221,0.0148,0.0165,0.0663
512.6,0.0118,0.026,0.0008,0.0558,0.0048,0.02,0.0304,0.0037,0.026,0.0835,0.0446,0.0727,0.0222,0.0988,0.0036,0.0201,0.0372,0.0268,0.1132,0.1732,0.022,0.0155,0.0168,0.0705
512.8,0.0116,0.0261,0.0009,0.0563,0.0049,0.0191,0.0292,0.0036,0.0241,0.0859,0.0451,0.0733,0.0227,0.1017,0.0037,0.0201,0.0381,0.0273,0.1129,0.1686,0.0212,0.0158,0.0163,0.0716
513.0,0.0114,0.0277,0.0008,0.058,0.0047,0.018,0.0287,0.0037,0.0245,0.0863,0.0463,0.0735,0.023,0.1029,0.0038,0.0199,0.037,0.0279,0.1117,0.1653,0.0214,0.0155,0.0157,0.0723
513.2,0.0118,0.0283,0.0009,0.0588,0.0047,0.0175,0.028,0.0038,0.0254,0.0834,0.0483,0.072,0.0223,0.1037,0.0039,0.0193,0.0368,0.0288,0.1089,0.1675,0.0222,0.0158,0.0154,0.0727
513.4,0.0138,0.0294,0.0009,0.0598,0.005,0.0169,0.0272,0.0039,0.0262,0.0814,0.0482,0.0701,0.0217,0.1065,0.0041,0.0189,0.0348,0.0291,0.1067,0.1741,0.0225,0.0164,0.0148,0.0678
513.6,0.0144,0.0302,0.001,0.0589,0.0048,0.0162,0.0262,0.004,0.0265,0.0795,0.0473,0.0674,0.0219,0.1147,0.0041,0.0173,0.0341,0.0293,0.1024,0.1814,0.0229,0.0162,0.0152,0.0644
513.8,0.0146,0.0282,0.001,0.0554,0.0046,0.0148,0.0256,0.004,0.0257,0.0784,0.0452,0.0653,0.0224,0.128,0.0036,0.0167,0.0316,0.028,0.1004,0.1935,0.0217,0.0144,0.0154,0.0614
514.0,0.0149,0.0266,0.0011,0.0531,0.0045,0.0137,0.0258,0.004,0.0255,0.0777,0.0438,0.0638,0.0226,0.1383,0.0032,0.0159,0.0297,0.0268,0.0996,0.202,0.0206,0.0129,0.0156,0.0584
514.2,0.0143,0.0265,0.0011,0.0518,0.0041,0.0129,0.0251,0.0039,0.0241,0.0757,0.0442,0.0631,0.0229,0.1493,0.0028,0.0143,0.0291,0.026,0.0988,0.2025,0.0193,0.0122,0.0159,0.06
514.4,0.0149,0.0265,0.0011,0.0495,0.0039,0.0123,0.0237,0.0039,0.022,0.074,0.0428,0.0608,0.023,0.1647,0.0026,0.0133,0.0273,0.0246,0.0964,0.2085,0.0184,0.0119,0.0157,0.0584
514.6,0.0172,0.0292,0.0013,0.0504,0.0041,0.0123,0.0241,0.004,0.0211,0.0718,0.0443,0.0607,0.0232,0.1672,0.0027,0.0129,0.0261,0.0242,0.0965,0.2064,0.0181,0.0123,0.0148,0.0553
514.8,0.0201,0.0346,0.0015,0.0536,0.0043,0.0126,0.0236,0.0043,0.0206,0.0692,0.0478,0.0591,0.0227,0.1647,0.0028,0.0122,0.0257,0.0247,0.0937,0.2014,0.0187,0.0132,0.0147,0.0543
515.0,0.0278,0.0388,0.0019,0.0565,0.0052,0.0138,0.0235,0.0047,0.0202,0.0687,0.0473,0.0548,0.0224,0.161,0.0031,0.0126,0.0276,0.0254,0.0883,0.1939,0.0196,0.0142,0.0144,0.0543
515.2,0.0367,0.044,0.0023,0.0609,0.0064,0.015,0.0235,0.0051,0.0202,0.0676,0.0469,0.0508,0.0222,0.1551,0.0034,0.0127,0.0292,0.026,0.0834,0.1854,0.0203,0.0153,0.0139,0.0537
515.4,0.0404,0.0458,0.0026,0.0648,0.0073,0.0166,0.023,0.0052,0.0207,0.063,0.0493,0.0472,0.02,0.1453,0.0037,0.0122,0.0343,0.0279,0.0765,0.1811,0.0219,0.0171,0.0144,0.0595
515.6,0.0434,0.0467,0.0028,0.0656,0.0077,0.0178,0.0225,0.0052,0.0208,0.0579,0.0539,0.0448,0.018,0.131,0.0039,0.0118,0.0399,0.0298,0.0718,0.1795,0.0232,0.0186,0.0145,0.0689
515.8,0.0474,0.0496,0.0028,0.0691,0.0078,0.019,0.0222,0.005,0.0214,0.0526,0.0577,0.0425,0.0165,0.1151,0.0042,0.0108,0.0478,0.0312,0.0675,0.1691,0.0243,0.0212,0.0146,0.0805
516.0,0.0603,0.0544,0.0031,0.0699,0.0083,0.0196,0.0196,0.005,0.0199,0.0499,0.061,0.038,0.014,0.1026,0.0048,0.0099,0.0514,0.0314,0.0587,0.1664,0.0261,0.0251,0.0131,0.0876
516.2,0.0791,0.0556,0.0035,0.0694,0.0095,0.0203,0.0184,0.0049,0.0192,0.0483,0.0615,0.034,0.0119,0.0899,0.0054,0.01,0.053,0.0309,0.0513,0.1682,0.0279,0.0281,0.0116,0.0881
516.4,0.0913,0.0573,0.0036,0.0708,0.0094,0.019,0.017,0.0049,0.0194,0.0453,0.0627,0.0325,0.0101,0.0737,0.0058,0.01,0.0557,0.0305,0.0483,0.1695,0.0303,0.0302,0.0107,0.0922
516.6,0.0937,0.0564,0.0033,0.0727,0.009,0.0181,0.0162,0.0047,0.0201,0.0434,0.0629,0.0321,0.0088,0.0598,0.0061,0.0099,0.0607,0.0303,0.0472,0.1662,0.0325,0.0329,0.0101,0.1029
516.8,0.0902,0.0552,0.0029,0.0743,0.008,0.0183,0.0147,0.0047,0.0213,0.0403,0.0627,0.0302,0.0073,0.0512,0.0059,0.0092,0.0663,0.0304,0.0439,0.1671,0.0328,0.0339,0.0102,0.1192
